FROM_REACTION_ID	TYPE	TO_REACTION_ID
38858	is_a	39986
38867	is_a	54568
38868	is_a	54569
38869	is_a	54570
38870	is_a	54571
38871	is_a	54568
38872	is_a	54569
38873	is_a	54570
38874	is_a	54571
38875	is_a	54568
38876	is_a	54569
38877	is_a	54570
38878	is_a	54571
38887	is_a	33551
38888	is_a	33552
38889	is_a	33553
38890	is_a	33554
38891	is_a	20856
38892	is_a	20857
38893	is_a	20858
38894	is_a	20859
38903	is_a	46468
38904	is_a	46469
38905	is_a	46470
38906	is_a	46471
38915	is_a	38995
38916	is_a	38996
38917	is_a	38997
38918	is_a	38998
38927	is_a	39003
38928	is_a	39004
38929	is_a	39005
38930	is_a	39006
38931	is_a	38999
38932	is_a	39000
38933	is_a	39001
38934	is_a	39002
38947	is_a	39023
38948	is_a	39024
38949	is_a	39025
38950	is_a	39026
38955	is_a	50372
38956	is_a	50373
38957	is_a	50374
38958	is_a	50375
38967	is_a	50376
38968	is_a	50377
38969	is_a	50378
38970	is_a	50379
38971	is_a	38959
38972	is_a	38960
38973	is_a	38961
38974	is_a	38962
38975	is_a	38995
38976	is_a	38996
38977	is_a	38997
38978	is_a	38998
38979	is_a	38995
38980	is_a	38996
38981	is_a	38997
38982	is_a	38998
38983	is_a	38995
38984	is_a	38996
38985	is_a	38997
38986	is_a	38998
38991	is_a	38995
38992	is_a	38996
38993	is_a	38997
38994	is_a	38998
39023	is_a	17149
39024	is_a	17150
39025	is_a	17151
39026	is_a	17152
39043	is_a	40127
39044	is_a	40128
39045	is_a	40129
39046	is_a	40130
39047	is_a	40127
39048	is_a	40128
39049	is_a	40129
39050	is_a	40130
39055	is_a	40123
39056	is_a	40124
39057	is_a	40125
39058	is_a	40126
39059	is_a	40123
39060	is_a	40124
39061	is_a	40125
39062	is_a	40126
39123	is_a	16105
39124	is_a	16107
39125	is_a	16106
39126	is_a	16108
39139	is_a	16105
39140	is_a	16107
39141	is_a	16106
39142	is_a	16108
39151	is_a	22256
39152	is_a	22258
39153	is_a	22257
39154	is_a	22259
39155	is_a	26526
39156	is_a	26527
39157	is_a	26528
39158	is_a	26529
39159	is_a	26526
39160	is_a	26527
39161	is_a	26528
39162	is_a	26529
39163	is_a	22256
39164	is_a	22258
39165	is_a	22257
39166	is_a	22259
39167	is_a	50252
39168	is_a	50253
39169	is_a	50254
39170	is_a	50255
39171	is_a	22256
39171	is_a	35339
39172	is_a	22258
39172	is_a	35341
39173	is_a	22257
39173	is_a	35340
39174	is_a	22259
39174	is_a	35342
39175	is_a	26526
39176	is_a	26527
39177	is_a	26528
39178	is_a	26529
39179	is_a	33763
39180	is_a	33764
39181	is_a	33765
39182	is_a	33766
39183	is_a	22256
39183	is_a	35343
39184	is_a	22258
39184	is_a	35345
39185	is_a	22257
39185	is_a	35344
39186	is_a	22259
39186	is_a	35346
39187	is_a	26526
39188	is_a	26527
39189	is_a	26528
39190	is_a	26529
39191	is_a	33763
39192	is_a	33764
39193	is_a	33765
39194	is_a	33766
39195	is_a	22256
39196	is_a	22258
39197	is_a	22257
39198	is_a	22259
39199	is_a	26526
39200	is_a	26527
39201	is_a	26528
39202	is_a	26529
39203	is_a	33763
39204	is_a	33764
39205	is_a	33765
39206	is_a	33766
39207	is_a	22256
39208	is_a	22258
39209	is_a	22257
39210	is_a	22259
39211	is_a	26526
39212	is_a	26527
39213	is_a	26528
39214	is_a	26529
39215	is_a	33763
39216	is_a	33764
39217	is_a	33765
39218	is_a	33766
39219	is_a	22256
39220	is_a	22258
39221	is_a	22257
39222	is_a	22259
39223	is_a	26526
39224	is_a	26527
39225	is_a	26528
39226	is_a	26529
39227	is_a	33763
39228	is_a	33764
39229	is_a	33765
39230	is_a	33766
39231	is_a	22256
39232	is_a	22258
39233	is_a	22257
39234	is_a	22259
39235	is_a	26526
39236	is_a	26527
39237	is_a	26528
39238	is_a	26529
39239	is_a	33763
39240	is_a	33764
39241	is_a	33765
39242	is_a	33766
39243	is_a	22256
39244	is_a	22258
39245	is_a	22257
39246	is_a	22259
39247	is_a	26526
39248	is_a	26527
39249	is_a	26528
39250	is_a	26529
39251	is_a	33763
39252	is_a	33764
39253	is_a	33765
39254	is_a	33766
39255	is_a	22256
39256	is_a	22258
39257	is_a	22257
39258	is_a	22259
39259	is_a	26526
39260	is_a	26527
39261	is_a	26528
39262	is_a	26529
39263	is_a	33763
39264	is_a	33764
39265	is_a	33765
39266	is_a	33766
39267	is_a	22256
39268	is_a	22258
39269	is_a	22257
39270	is_a	22259
39271	is_a	26526
39272	is_a	26527
39273	is_a	26528
39274	is_a	26529
39275	is_a	33763
39276	is_a	33764
39277	is_a	33765
39278	is_a	33766
39279	is_a	44544
39280	is_a	44545
39281	is_a	44546
39282	is_a	44547
39283	is_a	38879
39284	is_a	38881
39285	is_a	38880
39286	is_a	38882
39291	is_a	32727
39292	is_a	32728
39293	is_a	32729
39294	is_a	32730
39299	is_a	22256
39300	is_a	22258
39301	is_a	22257
39302	is_a	22259
39303	is_a	26526
39304	is_a	26527
39305	is_a	26528
39306	is_a	26529
39307	is_a	33763
39308	is_a	33764
39309	is_a	33765
39310	is_a	33766
39311	is_a	22256
39312	is_a	22258
39313	is_a	22257
39314	is_a	22259
39315	is_a	26526
39316	is_a	26527
39317	is_a	26528
39318	is_a	26529
39319	is_a	33763
39320	is_a	33764
39321	is_a	33765
39322	is_a	33766
39323	is_a	22256
39324	is_a	22258
39325	is_a	22257
39326	is_a	22259
39327	is_a	26526
39328	is_a	26527
39329	is_a	26528
39330	is_a	26529
39331	is_a	33763
39332	is_a	33764
39333	is_a	33765
39334	is_a	33766
39335	is_a	22256
39336	is_a	22258
39337	is_a	22257
39338	is_a	22259
39339	is_a	22256
39340	is_a	22258
39341	is_a	22257
39342	is_a	22259
39343	is_a	26526
39344	is_a	26527
39345	is_a	26528
39346	is_a	26529
39347	is_a	33763
39348	is_a	33764
39349	is_a	33765
39350	is_a	33766
39351	is_a	26526
39352	is_a	26527
39353	is_a	26528
39354	is_a	26529
39355	is_a	33763
39356	is_a	33764
39357	is_a	33765
39358	is_a	33766
39359	is_a	22256
39360	is_a	22258
39361	is_a	22257
39362	is_a	22259
39363	is_a	26526
39364	is_a	26527
39365	is_a	26528
39366	is_a	26529
39367	is_a	33763
39368	is_a	33764
39369	is_a	33765
39370	is_a	33766
39371	is_a	22256
39372	is_a	22258
39373	is_a	22257
39374	is_a	22259
39375	is_a	26526
39376	is_a	26527
39377	is_a	26528
39378	is_a	26529
39379	is_a	33763
39380	is_a	33764
39381	is_a	33765
39382	is_a	33766
39383	is_a	22256
39384	is_a	22258
39385	is_a	22257
39386	is_a	22259
39387	is_a	26526
39388	is_a	26527
39389	is_a	26528
39390	is_a	26529
39391	is_a	33763
39392	is_a	33764
39393	is_a	33765
39394	is_a	33766
39395	is_a	22256
39396	is_a	22258
39397	is_a	22257
39398	is_a	22259
39399	is_a	26526
39400	is_a	26527
39401	is_a	26528
39402	is_a	26529
39403	is_a	33763
39404	is_a	33764
39405	is_a	33765
39406	is_a	33766
39407	is_a	22256
39408	is_a	22258
39409	is_a	22257
39410	is_a	22259
39411	is_a	26526
39412	is_a	26527
39413	is_a	26528
39414	is_a	26529
39415	is_a	33763
39416	is_a	33764
39417	is_a	33765
39418	is_a	33766
39419	is_a	22256
39420	is_a	22258
39421	is_a	22257
39422	is_a	22259
39423	is_a	26526
39424	is_a	26527
39425	is_a	26528
39426	is_a	26529
39427	is_a	33763
39428	is_a	33764
39429	is_a	33765
39430	is_a	33766
39435	is_a	22256
39436	is_a	22258
39437	is_a	22257
39438	is_a	22259
39439	is_a	26526
39440	is_a	26527
39441	is_a	26528
39442	is_a	26529
39443	is_a	33763
39444	is_a	33764
39445	is_a	33765
39446	is_a	33766
39447	is_a	22256
39448	is_a	22258
39449	is_a	22257
39450	is_a	22259
39451	is_a	26526
39452	is_a	26527
39453	is_a	26528
39454	is_a	26529
39455	is_a	33763
39456	is_a	33764
39457	is_a	33765
39458	is_a	33766
39459	is_a	22256
39460	is_a	22258
39461	is_a	22257
39462	is_a	22259
39463	is_a	26526
39464	is_a	26527
39465	is_a	26528
39466	is_a	26529
39467	is_a	33763
39468	is_a	33764
39469	is_a	33765
39470	is_a	33766
39471	is_a	22256
39472	is_a	22258
39473	is_a	22257
39474	is_a	22259
39475	is_a	26526
39476	is_a	26527
39477	is_a	26528
39478	is_a	26529
39479	is_a	33763
39480	is_a	33764
39481	is_a	33765
39482	is_a	33766
39483	is_a	22256
39484	is_a	22258
39485	is_a	22257
39486	is_a	22259
39487	is_a	26526
39488	is_a	26527
39489	is_a	26528
39490	is_a	26529
39491	is_a	33763
39492	is_a	33764
39493	is_a	33765
39494	is_a	33766
39495	is_a	22256
39496	is_a	22258
39497	is_a	22257
39498	is_a	22259
39499	is_a	26526
39500	is_a	26527
39501	is_a	26528
39502	is_a	26529
39503	is_a	33763
39504	is_a	33764
39505	is_a	33765
39506	is_a	33766
39507	is_a	22256
39508	is_a	22258
39509	is_a	22257
39510	is_a	22259
39511	is_a	26526
39512	is_a	26527
39513	is_a	26528
39514	is_a	26529
39515	is_a	33763
39516	is_a	33764
39517	is_a	33765
39518	is_a	33766
39519	is_a	22256
39520	is_a	22258
39521	is_a	22257
39522	is_a	22259
39523	is_a	26526
39524	is_a	26527
39525	is_a	26528
39526	is_a	26529
39527	is_a	33763
39528	is_a	33764
39529	is_a	33765
39530	is_a	33766
39531	is_a	22256
39532	is_a	22258
39533	is_a	22257
39534	is_a	22259
39535	is_a	26526
39536	is_a	26527
39537	is_a	26528
39538	is_a	26529
39539	is_a	33763
39540	is_a	33764
39541	is_a	33765
39542	is_a	33766
39543	is_a	22256
39544	is_a	22258
39545	is_a	22257
39546	is_a	22259
39547	is_a	26526
39548	is_a	26527
39549	is_a	26528
39550	is_a	26529
39551	is_a	33763
39552	is_a	33764
39553	is_a	33765
39554	is_a	33766
39555	is_a	22256
39556	is_a	22258
39557	is_a	22257
39558	is_a	22259
39559	is_a	26526
39560	is_a	26527
39561	is_a	26528
39562	is_a	26529
39563	is_a	33763
39564	is_a	33764
39565	is_a	33765
39566	is_a	33766
39575	is_a	22256
39576	is_a	22257
39577	is_a	22258
39578	is_a	22259
39579	is_a	26526
39580	is_a	26527
39581	is_a	26528
39582	is_a	26529
39587	is_a	22256
39588	is_a	22257
39589	is_a	22258
39590	is_a	22259
39591	is_a	26526
39592	is_a	26527
39593	is_a	26528
39594	is_a	26529
39599	is_a	22256
39600	is_a	22257
39601	is_a	22258
39602	is_a	22259
39603	is_a	26526
39604	is_a	26527
39605	is_a	26528
39606	is_a	26529
39611	is_a	22256
39612	is_a	22257
39613	is_a	22258
39614	is_a	22259
39615	is_a	26526
39616	is_a	26527
39617	is_a	26528
39618	is_a	26529
39623	is_a	22256
39624	is_a	22257
39625	is_a	22258
39626	is_a	22259
39627	is_a	26526
39628	is_a	26527
39629	is_a	26528
39630	is_a	26529
39635	is_a	22256
39636	is_a	22257
39637	is_a	22258
39638	is_a	22259
39639	is_a	26526
39640	is_a	26527
39641	is_a	26528
39642	is_a	26529
39659	is_a	44468
39660	is_a	44469
39661	is_a	44470
39662	is_a	44471
39675	is_a	50252
39676	is_a	50253
39677	is_a	50254
39678	is_a	50255
39687	is_a	26526
39688	is_a	26527
39689	is_a	26528
39690	is_a	26529
39699	is_a	26526
39700	is_a	26527
39701	is_a	26528
39702	is_a	26529
39727	is_a	43776
39728	is_a	43777
39729	is_a	43778
39730	is_a	43779
39751	is_a	44548
39752	is_a	44549
39753	is_a	44550
39754	is_a	44551
39755	is_a	56748
39756	is_a	56749
39757	is_a	56750
39758	is_a	56751
39759	is_a	44548
39760	is_a	44549
39761	is_a	44550
39762	is_a	44551
39767	is_a	40123
39768	is_a	40124
39769	is_a	40125
39770	is_a	40126
39771	is_a	40127
39772	is_a	40128
39773	is_a	40129
39774	is_a	40130
39799	is_a	39035
39800	is_a	39036
39801	is_a	39037
39802	is_a	39038
39807	is_a	39283
39808	is_a	39285
39809	is_a	39284
39810	is_a	39286
39815	is_a	39983
39816	is_a	39984
39817	is_a	39985
39818	is_a	39986
39819	is_a	39983
39820	is_a	39984
39821	is_a	39985
39822	is_a	39986
39823	is_a	39983
39824	is_a	39984
39825	is_a	39985
39826	is_a	39986
39827	is_a	39983
39828	is_a	39984
39829	is_a	39985
39830	is_a	39986
39831	is_a	39983
39832	is_a	39984
39833	is_a	39985
39834	is_a	39986
39835	is_a	33155
39835	is_a	50884
39836	is_a	33156
39836	is_a	50885
39837	is_a	33157
39837	is_a	50886
39838	is_a	33158
39838	is_a	50887
39847	is_a	19293
39848	is_a	19294
39849	is_a	19295
39850	is_a	19296
39851	is_a	44432
39852	is_a	44433
39853	is_a	44434
39854	is_a	44435
39855	is_a	44436
39856	is_a	44437
39857	is_a	44438
39858	is_a	44439
39859	is_a	44440
39860	is_a	44441
39861	is_a	44442
39862	is_a	44443
39863	is_a	44464
39864	is_a	44465
39865	is_a	44466
39866	is_a	44467
39875	is_a	44824
39876	is_a	44825
39877	is_a	44826
39878	is_a	44827
39923	is_a	36083
39924	is_a	36084
39925	is_a	36085
39926	is_a	36086
39931	is_a	35667
39931	is_a	38575
39932	is_a	35668
39932	is_a	38576
39933	is_a	35669
39933	is_a	38577
39934	is_a	35670
39934	is_a	38578
39935	is_a	47868
39936	is_a	47869
39937	is_a	47870
39938	is_a	47871
39939	is_a	47868
39940	is_a	47869
39941	is_a	47870
39942	is_a	47871
39959	is_a	34019
39960	is_a	34020
39961	is_a	34021
39962	is_a	34022
39987	is_a	44676
39988	is_a	44677
39989	is_a	44678
39990	is_a	44679
40047	is_a	35667
40047	is_a	47864
40048	is_a	35668
40048	is_a	47865
40049	is_a	35669
40049	is_a	47866
40050	is_a	35670
40050	is_a	47867
40055	is_a	38499
40055	is_a	47864
40056	is_a	38500
40056	is_a	47865
40057	is_a	38501
40057	is_a	47866
40058	is_a	38502
40058	is_a	47867
40059	is_a	16781
40060	is_a	16782
40061	is_a	16783
40062	is_a	16784
40079	is_a	39023
40080	is_a	39024
40081	is_a	39025
40082	is_a	39026
40083	is_a	39023
40084	is_a	39024
40085	is_a	39025
40086	is_a	39026
40087	is_a	39035
40088	is_a	39036
40089	is_a	39037
40090	is_a	39038
40091	is_a	39035
40092	is_a	39036
40093	is_a	39037
40094	is_a	39038
40099	is_a	33203
40100	is_a	33204
40101	is_a	33205
40102	is_a	33206
40103	is_a	16781
40104	is_a	16782
40105	is_a	16783
40106	is_a	16784
40107	is_a	33203
40108	is_a	33204
40109	is_a	33205
40110	is_a	33206
40111	is_a	16781
40112	is_a	16782
40113	is_a	16783
40114	is_a	16784
40115	is_a	16781
40116	is_a	16782
40117	is_a	16783
40118	is_a	16784
40119	is_a	16781
40120	is_a	16782
40121	is_a	16783
40122	is_a	16784
40131	is_a	16781
40132	is_a	16782
40133	is_a	16783
40134	is_a	16784
40135	is_a	16781
40136	is_a	16782
40137	is_a	16783
40138	is_a	16784
40139	is_a	16781
40140	is_a	16782
40141	is_a	16783
40142	is_a	16784
40143	is_a	16781
40144	is_a	16782
40145	is_a	16783
40146	is_a	16784
40147	is_a	16781
40148	is_a	16782
40149	is_a	16783
40150	is_a	16784
40151	is_a	16781
40152	is_a	16782
40153	is_a	16783
40154	is_a	16784
40163	is_a	16185
40164	is_a	16186
40165	is_a	16187
40166	is_a	16188
40167	is_a	38959
40168	is_a	38960
40169	is_a	38961
40170	is_a	38962
40187	is_a	26526
40187	is_a	46348
40188	is_a	26528
40188	is_a	46349
40189	is_a	26527
40189	is_a	46350
40190	is_a	26529
40190	is_a	46351
40199	is_a	56748
40200	is_a	56749
40201	is_a	56750
40202	is_a	56751
40203	is_a	56748
40204	is_a	56749
40205	is_a	56750
40206	is_a	56751
40207	is_a	16105
40208	is_a	16107
40209	is_a	16106
40210	is_a	16108
40211	is_a	22432
40212	is_a	22433
40213	is_a	22434
40214	is_a	22435
40223	is_a	16781
40224	is_a	16782
40225	is_a	16783
40226	is_a	16784
40287	is_a	14289
40288	is_a	14290
40289	is_a	14291
40290	is_a	14292
40319	is_a	38959
40320	is_a	38960
40321	is_a	38961
40322	is_a	38962
40323	is_a	10272
40324	is_a	10273
40325	is_a	10274
40326	is_a	10275
40327	is_a	10272
40328	is_a	10273
40329	is_a	10274
40330	is_a	10275
40335	is_a	10272
40336	is_a	10273
40337	is_a	10274
40338	is_a	10275
40359	is_a	10272
40360	is_a	10273
40361	is_a	10274
40362	is_a	10275
40363	is_a	14425
40364	is_a	14426
40365	is_a	14427
40366	is_a	14428
40367	is_a	14425
40368	is_a	14426
40369	is_a	14427
40370	is_a	14428
40403	is_a	44072
40404	is_a	44073
40405	is_a	44074
40406	is_a	44075
40407	is_a	44072
40408	is_a	44073
40409	is_a	44074
40410	is_a	44075
40427	is_a	40651
40428	is_a	40652
40429	is_a	40653
40430	is_a	40654
40431	is_a	40647
40432	is_a	40648
40433	is_a	40649
40434	is_a	40650
40479	is_a	17777
40480	is_a	17778
40481	is_a	17779
40482	is_a	17780
40487	is_a	41384
40488	is_a	41385
40489	is_a	41386
40490	is_a	41387
40519	is_a	40651
40520	is_a	40652
40521	is_a	40653
40522	is_a	40654
40523	is_a	16357
40524	is_a	16358
40525	is_a	16359
40526	is_a	16360
40603	is_a	48428
40604	is_a	48429
40605	is_a	48430
40606	is_a	48431
40607	is_a	44312
40608	is_a	44313
40609	is_a	44314
40610	is_a	44315
40635	is_a	40979
40636	is_a	40980
40637	is_a	40981
40638	is_a	40982
40639	is_a	44604
40640	is_a	44605
40641	is_a	44606
40642	is_a	44607
40647	is_a	44604
40648	is_a	44605
40649	is_a	44606
40650	is_a	44607
40659	is_a	36171
40660	is_a	36172
40661	is_a	36173
40662	is_a	36174
40715	is_a	17657
40716	is_a	17658
40717	is_a	17659
40718	is_a	17660
40759	is_a	40727
40760	is_a	40728
40761	is_a	40729
40762	is_a	40730
40775	is_a	21724
40776	is_a	21725
40777	is_a	21726
40778	is_a	21727
40811	is_a	40643
40812	is_a	40644
40813	is_a	40645
40814	is_a	40646
40815	is_a	40639
40816	is_a	40640
40817	is_a	40641
40818	is_a	40642
40827	is_a	44696
40828	is_a	44697
40829	is_a	44698
40830	is_a	44699
40843	is_a	44700
40844	is_a	44701
40845	is_a	44702
40846	is_a	44703
40847	is_a	44700
40848	is_a	44701
40849	is_a	44702
40850	is_a	44703
40903	is_a	44696
40904	is_a	44697
40905	is_a	44698
40906	is_a	44699
40911	is_a	44604
40912	is_a	44605
40913	is_a	44606
40914	is_a	44607
40923	is_a	38699
40924	is_a	38700
40925	is_a	38701
40926	is_a	38702
40939	is_a	36175
40940	is_a	36176
40941	is_a	36177
40942	is_a	36178
40967	is_a	38455
40968	is_a	38456
40969	is_a	38457
40970	is_a	38458
40999	is_a	44720
41000	is_a	44721
41001	is_a	44722
41002	is_a	44723
41079	is_a	33747
41080	is_a	33748
41081	is_a	33749
41082	is_a	33750
41087	is_a	44428
41088	is_a	44429
41089	is_a	44430
41090	is_a	44431
41091	is_a	44720
41092	is_a	44721
41093	is_a	44722
41094	is_a	44723
41095	is_a	45296
41096	is_a	45297
41097	is_a	45298
41098	is_a	45299
41119	is_a	44720
41120	is_a	44721
41121	is_a	44722
41122	is_a	44723
41127	is_a	44720
41128	is_a	44721
41129	is_a	44722
41130	is_a	44723
41131	is_a	38995
41132	is_a	38996
41133	is_a	38997
41134	is_a	38998
41135	is_a	38995
41136	is_a	38996
41137	is_a	38997
41138	is_a	38998
41143	is_a	39927
41144	is_a	39928
41145	is_a	39929
41146	is_a	39930
41167	is_a	44648
41168	is_a	44649
41169	is_a	44650
41170	is_a	44651
41171	is_a	44648
41172	is_a	44649
41173	is_a	44650
41174	is_a	44651
41183	is_a	17777
41184	is_a	17778
41185	is_a	17779
41186	is_a	17780
41207	is_a	42212
41208	is_a	42213
41209	is_a	42214
41210	is_a	42215
41219	is_a	35663
41219	is_a	39935
41220	is_a	35664
41220	is_a	39936
41221	is_a	35665
41221	is_a	39937
41222	is_a	35666
41222	is_a	39938
41223	is_a	41384
41224	is_a	41385
41225	is_a	41386
41226	is_a	41387
41255	is_a	27429
41256	is_a	27430
41257	is_a	27431
41258	is_a	27432
41267	is_a	20856
41268	is_a	20857
41269	is_a	20858
41270	is_a	20859
41275	is_a	20856
41276	is_a	20857
41277	is_a	20858
41278	is_a	20859
41279	is_a	20856
41280	is_a	20857
41281	is_a	20858
41282	is_a	20859
41283	is_a	20856
41284	is_a	20857
41285	is_a	20858
41286	is_a	20859
41287	is_a	20856
41288	is_a	20857
41289	is_a	20858
41290	is_a	20859
41291	is_a	20856
41292	is_a	20857
41293	is_a	20858
41294	is_a	20859
41295	is_a	20856
41296	is_a	20857
41297	is_a	20858
41298	is_a	20859
41299	is_a	20856
41300	is_a	20857
41301	is_a	20858
41302	is_a	20859
41303	is_a	33555
41304	is_a	33556
41305	is_a	33557
41306	is_a	33558
41328	is_a	43468
41329	is_a	43469
41330	is_a	43470
41331	is_a	43471
41332	is_a	43472
41333	is_a	43473
41334	is_a	43474
41335	is_a	43475
41340	is_a	43476
41341	is_a	43477
41342	is_a	43478
41343	is_a	43479
41352	is_a	44652
41353	is_a	44653
41354	is_a	44654
41355	is_a	44655
41368	is_a	17777
41369	is_a	17778
41370	is_a	17779
41371	is_a	17780
41372	is_a	17777
41373	is_a	17778
41374	is_a	17779
41375	is_a	17780
41376	is_a	17777
41377	is_a	17778
41378	is_a	17779
41379	is_a	17780
41400	is_a	38995
41401	is_a	38996
41402	is_a	38997
41403	is_a	38998
41412	is_a	14445
41413	is_a	14446
41414	is_a	14447
41415	is_a	14448
41416	is_a	14445
41417	is_a	14446
41418	is_a	14447
41419	is_a	14448
41496	is_a	41632
41497	is_a	41633
41498	is_a	41634
41499	is_a	41635
41556	is_a	56744
41557	is_a	56745
41558	is_a	56746
41559	is_a	56747
41600	is_a	41632
41601	is_a	41633
41602	is_a	41634
41603	is_a	41635
41604	is_a	41632
41605	is_a	41633
41606	is_a	41634
41607	is_a	41635
41636	is_a	39919
41637	is_a	39920
41638	is_a	39921
41639	is_a	39922
41672	is_a	16937
41673	is_a	16938
41674	is_a	16939
41675	is_a	16940
41684	is_a	39927
41685	is_a	39928
41686	is_a	39929
41687	is_a	39930
41728	is_a	56748
41729	is_a	56749
41730	is_a	56750
41731	is_a	56751
41760	is_a	48288
41761	is_a	48289
41762	is_a	48290
41763	is_a	48291
41768	is_a	48912
41769	is_a	48913
41770	is_a	48914
41771	is_a	48915
41776	is_a	48416
41777	is_a	48417
41778	is_a	48418
41779	is_a	48419
41796	is_a	44620
41797	is_a	44621
41798	is_a	44622
41799	is_a	44623
41800	is_a	22836
41801	is_a	22837
41802	is_a	22838
41803	is_a	22839
41812	is_a	22564
41813	is_a	22566
41814	is_a	22565
41815	is_a	22567
41860	is_a	13097
41861	is_a	13098
41862	is_a	13099
41863	is_a	13100
41964	is_a	25164
41965	is_a	25165
41966	is_a	25166
41967	is_a	25167
41968	is_a	48316
41969	is_a	48317
41970	is_a	48318
41971	is_a	48319
41984	is_a	10740
41985	is_a	10741
41986	is_a	10742
41987	is_a	10743
42004	is_a	22400
42005	is_a	22401
42006	is_a	22402
42007	is_a	22403
42012	is_a	10736
42013	is_a	10737
42014	is_a	10738
42015	is_a	10739
42016	is_a	10736
42017	is_a	10737
42018	is_a	10738
42019	is_a	10739
42020	is_a	10736
42021	is_a	10737
42022	is_a	10738
42023	is_a	10739
42040	is_a	48292
42041	is_a	48293
42042	is_a	48294
42043	is_a	48295
42052	is_a	10736
42053	is_a	10737
42054	is_a	10738
42055	is_a	10739
42056	is_a	10736
42057	is_a	10737
42058	is_a	10738
42059	is_a	10739
42060	is_a	10736
42061	is_a	10737
42062	is_a	10738
42063	is_a	10739
42080	is_a	16177
42081	is_a	16178
42082	is_a	16179
42083	is_a	16180
42084	is_a	16177
42085	is_a	16178
42086	is_a	16179
42087	is_a	16180
42124	is_a	10740
42125	is_a	10741
42126	is_a	10742
42127	is_a	10743
42128	is_a	42136
42129	is_a	42137
42130	is_a	42138
42131	is_a	42139
42140	is_a	42152
42141	is_a	42153
42142	is_a	42154
42143	is_a	42155
42144	is_a	42148
42145	is_a	42149
42146	is_a	42150
42147	is_a	42151
42184	is_a	10740
42185	is_a	10741
42186	is_a	10742
42187	is_a	10743
42188	is_a	10740
42189	is_a	10741
42190	is_a	10742
42191	is_a	10743
42200	is_a	11388
42201	is_a	11389
42202	is_a	11390
42203	is_a	11391
42204	is_a	53116
42205	is_a	53117
42206	is_a	53118
42207	is_a	53119
42216	is_a	37015
42217	is_a	37016
42218	is_a	37017
42219	is_a	37018
42248	is_a	22836
42249	is_a	22837
42250	is_a	22838
42251	is_a	22839
42304	is_a	33751
42305	is_a	33752
42306	is_a	33753
42307	is_a	33754
42308	is_a	41147
42309	is_a	41148
42310	is_a	41149
42311	is_a	41150
42320	is_a	41147
42321	is_a	41148
42322	is_a	41149
42323	is_a	41150
42328	is_a	12316
42329	is_a	12317
42330	is_a	12318
42331	is_a	12319
42340	is_a	16185
42341	is_a	16186
42342	is_a	16187
42343	is_a	16188
42348	is_a	13609
42349	is_a	13610
42350	is_a	13611
42351	is_a	13612
42392	is_a	15917
42393	is_a	15918
42394	is_a	15919
42395	is_a	15920
42404	is_a	24568
42405	is_a	24569
42406	is_a	24570
42407	is_a	24571
42520	is_a	54568
42521	is_a	54569
42522	is_a	54570
42523	is_a	54571
42532	is_a	54572
42533	is_a	54573
42534	is_a	54574
42535	is_a	54575
42536	is_a	54572
42537	is_a	54573
42538	is_a	54574
42539	is_a	54575
42540	is_a	54572
42541	is_a	54573
42542	is_a	54574
42543	is_a	54575
42544	is_a	54572
42545	is_a	54573
42546	is_a	54574
42547	is_a	54575
42548	is_a	54568
42549	is_a	54569
42550	is_a	54570
42551	is_a	54571
42552	is_a	54572
42553	is_a	54573
42554	is_a	54574
42555	is_a	54575
42556	is_a	54568
42557	is_a	54569
42558	is_a	54570
42559	is_a	54571
42564	is_a	54572
42565	is_a	54573
42566	is_a	54574
42567	is_a	54575
42584	is_a	41147
42585	is_a	41148
42586	is_a	41149
42587	is_a	41150
42588	is_a	37439
42589	is_a	37440
42590	is_a	37441
42591	is_a	37442
42604	is_a	47868
42605	is_a	47869
42606	is_a	47870
42607	is_a	47871
42708	is_a	60164
42709	is_a	60165
42710	is_a	60166
42711	is_a	60167
42720	is_a	54152
42721	is_a	54153
42722	is_a	54154
42723	is_a	54155
42724	is_a	58956
42725	is_a	58957
42726	is_a	58958
42727	is_a	58959
42728	is_a	47760
42729	is_a	47761
42730	is_a	47762
42731	is_a	47763
42732	is_a	60164
42733	is_a	60165
42734	is_a	60166
42735	is_a	60167
42748	is_a	61484
42749	is_a	61485
42750	is_a	61486
42751	is_a	61487
42756	is_a	61484
42757	is_a	61485
42758	is_a	61486
42759	is_a	61487
42772	is_a	60164
42773	is_a	60165
42774	is_a	60166
42775	is_a	60167
42788	is_a	48628
42789	is_a	48629
42790	is_a	48630
42791	is_a	48631
42856	is_a	27449
42857	is_a	27450
42858	is_a	27451
42859	is_a	27452
42860	is_a	27429
42861	is_a	27430
42862	is_a	27431
42863	is_a	27432
42896	is_a	57452
42897	is_a	57453
42898	is_a	57454
42899	is_a	57455
42912	is_a	61484
42913	is_a	61485
42914	is_a	61486
42915	is_a	61487
42924	is_a	48628
42925	is_a	48629
42926	is_a	48630
42927	is_a	48631
42932	is_a	58956
42933	is_a	58957
42934	is_a	58958
42935	is_a	58959
42936	is_a	58956
42937	is_a	58957
42938	is_a	58958
42939	is_a	58959
42940	is_a	61468
42941	is_a	61469
42942	is_a	61470
42943	is_a	61471
42944	is_a	61468
42945	is_a	61469
42946	is_a	61470
42947	is_a	61471
