Name	20402_8#5	20402_8#6	20402_8#15	20402_8#16	20402_8#25	20402_8#26	Average (TPM)
TMUE_3000012654	15.828799	9.693758	12.667489	18.318127	29.099996	24.159861	18.29467167
TMUE_3000012655	13.349791	37.338211	73.699208	51.386352	76.729754	76.921687	54.90416717
TMUE_3000012656	0	2.256483	0	0.902366	0	0.556762	0.6192685
TMUE_3000012657	0	7.406013	3.973643	1.749543	9.152327	0	3.713587667
TMUE_3000012658	0	1.227695	0.913413	0	2.345753	1.152824	0.9399475
TMUE_3000012660	0	8.593849	8.26935	0	5.474502	6.670775	4.834746
TMUE_3000012662	0	3.430487	22.035614	0	18.882058	0	7.391359833
TMUE_3000012663	4.052782	15.611219	22.234179	9.82491	27.285283	34.056037	18.84406833
TMUE_3000012664	0	2.840242	0	0	4.732097	0	1.2620565
TMUE_3000012665	0	9.433445	0	2.671807	1.564638	3.364789	2.839113167
TMUE_3000012666	0	0	3.786334	0	0	0	0.631055667
TMUE_3000012667	0	0	0	0	0	0	0
TMUE_3000012668	0	0	0	0	0	0	0
TMUE_3000012669	0	0	6.471932	0	0	0	1.078655333
TMUE_3000012670	0	2.091526	3.357518	0	1.727201	0	1.196040833
TMUE_3000012671	236.047454	191.196551	186.309977	124.188736	227.15014	279.536033	207.4048152
TMUE_3000012672	14.474763	6.957767	5.801926	6.915332	7.385202	8.46892	8.333985
TMUE_3000012673	18.043771	12.804698	14.404956	0	0	11.356748	9.435028833
TMUE_3000012674	0	0	5.311856	0	0	5.837804	1.858276667
TMUE_3000012675	0	0	0	0	3.150855	0	0.5251425
TMUE_3000012676	0	0	0	3.579196	1.040569	0	0.769960833
TMUE_3000012677	454.619123	243.606808	280.758119	153.809711	255.029146	239.060076	271.1471638
TMUE_3000012678	462.439087	204.415278	75.999709	155.055418	378.8841	304.491219	263.5474685
TMUE_3000012679	13.315285	34.098976	49.708223	48.465158	51.557579	24.787042	36.9887105
TMUE_3000012680	0	0	0	0	1.267937	0	0.211322833
TMUE_3000012681	37.734524	80.227636	176.628434	73.897774	116.725215	95.135719	96.72488367
TMUE_3000012682	0	0	0	0	0	2.879241	0.4798735
TMUE_3000012683	0	0	0	0	0	0	0
TMUE_3000012685	0	0	0	0	0	0	0
TMUE_3000012687	0	0	0	0	0	0	0
TMUE_3000012688	2.595895	2.232537	1.781722	1.582561	0.918549	2.001492	1.852126
TMUE_3000012689	0	0	0	0	0	0	0
TMUE_3000012690	35.84274	0	0	0	15.427074	13.444899	10.7857855
TMUE_3000012691	0	0	0	0	1.635559	0	0.272593167
TMUE_3000012692	0	0	0	0	0.56129	0	0.093548333
TMUE_3000012693	0	1.365648	0	0	2.816542	4.294489	1.412779833
TMUE_3000012695	0	0	0	0	0	0	0
TMUE_3000012697	0	0	0	0	0	0	0
TMUE_3000012698	0	0	3.634971	6.403396	3.762661	0	2.300171333
TMUE_3000012701	0	0	0	0	0	0	0
TMUE_3000012702	0	0	0	0	0	0	0
TMUE_3000012703	8.832025	5.62649	3.008763	0	6.25179	6.620255	5.056553833
TMUE_3000012704	0	1.142768	11.421278	4.860136	15.684055	13.539276	7.7745855
TMUE_3000012706	0	8.7206	0	0	0	7.687472	2.734678667
TMUE_3000012707	0	0	0	0	0	0	0
TMUE_3000012712	16.440965	37.41035	6.717924	16.61734	12.97964	20.744218	18.48507283
TMUE_3000012714	0	1.026278	0	0	0.887346	0	0.318937333
TMUE_3000012716	90.225751	0	64.446956	0	81.399708	26.108758	43.69686217
TMUE_3000012718	0	0	15.228262	0	22.451612	0	6.279979
TMUE_3000012722	0	0	0	0	0	0	0
TMUE_3000012728	1290.712558	458.083521	1123.959477	258.45714	1163.075301	870.77793	860.8443212
TMUE_3000012729	7.262097	0	14.089166	14.144662	10.936002	13.061593	9.915586667
TMUE_3000012731	96.999321	58.156953	67.745682	59.371442	87.761112	56.121836	71.02605767
TMUE_3000012733	0	0	0	0	0	0	0
TMUE_3000012734	19.592561	5.290006	5.888409	11.262596	10.385129	8.097411	10.08601867
TMUE_3000012735	0	0	0	0	0	0	0
TMUE_3000012736	47.354653	11.88008	7.116172	3.509759	13.831285	14.214055	16.31766733
TMUE_3000012738	0	0	0	0	0	0	0
TMUE_3000012739	0	0	0	0	0	0	0
TMUE_3000012740	0	0	0	0	0	3.51725	0.586208333
TMUE_3000012741	70.6201	37.968851	56.263504	18.456918	34.80314	42.802383	43.485816
TMUE_3000012742	14.797234	1.048544	37.746588	7.335993	58.033424	46.707764	27.61159117
TMUE_3000012743	85.884683	20.184088	28.22208	24.070555	64.96798	48.387745	45.2861885
TMUE_3000012744	0	3.890027	17.808067	3.67536	37.714055	14.103146	12.86510917
TMUE_3000012745	14.657695	1.565484	2.50586	0	1.294102	2.797693	3.803472333
TMUE_3000012746	7.972393	14.244309	13.258917	10.883597	61.471301	46.655957	25.74774567
TMUE_3000012747	0	0	0	0	0	0	0
TMUE_3000012748	0	0	0	0	0	0	0
TMUE_3000012749	0	2.647748	0	0	0	0	0.441291333
TMUE_3000012750	24.598823	25.9951	71.388131	9.557581	63.280952	64.809132	43.27161983
TMUE_3000012751	0	0	0	0	1.759718	0.959377	0.4531825
TMUE_3000012752	0	0	0	0	0	5.242104	0.873684
TMUE_3000012753	0	2.058046	1.6517	0	0	23.821329	4.5885125
TMUE_3000012754	44.715322	21.203422	3.308619	0	6.915585	6.108191	13.70852317
TMUE_3000012756	5.411731	0.89433	9.015457	0	10.637724	9.821864	5.963517667
TMUE_3000012758	13.799911	10.890073	29.209943	0	39.053041	28.42811	20.23017967
TMUE_3000012759	36.641227	38.350398	149.339634	76.232888	146.0369	115.218679	93.636621
TMUE_3000012760	0	0	0	0	0	0	0
TMUE_3000012761	0	0	0	0	0	0	0
TMUE_3000012762	0	2.102796	0	2.975965	0	0	0.846460167
TMUE_3000012763	0	0	0	0	0	0	0
TMUE_3000012765	0	0	10.816638	0	0	0.506193	1.8871385
TMUE_3000012767	0	0	4.565114	0	4.732097	7.542278	2.8065815
TMUE_3000012768	8.720933	0	1.057973	0	0	0	1.629817667
TMUE_3000012769	9.701995	8.286564	6.908079	2.931324	13.949254	12.01198	8.964866
TMUE_3000012770	26.460223	4.121383	0	4.7617	17.884702	17.50167	11.78827967
TMUE_3000012773	0	0	0	2.15852	0	0.697833	0.476058833
TMUE_3000012774	0	0	0	0	0	0	0
TMUE_3000012778	0	1.905839	0	0	0	0	0.317639833
TMUE_3000012779	0	0	0	0	2.973673	0	0.495612167
TMUE_3000012781	0	0	0	0	0	17.082134	2.847022333
TMUE_3000012784	0	21.934617	0	0	0	16.548993	6.413935
TMUE_3000012796	0	0	0	0	0	0	0
TMUE_3000012797	0	0	0	0	0	0	0
TMUE_3000012798	0	0	0	0.296422	0	0	0.049403667
TMUE_3000012799	0	3.644598	17.395286	2.586092	22.376914	15.305414	10.21805067
TMUE_3000012800	27.410316	7.229074	21.963814	2.797649	26.913381	17.735358	17.34159867
TMUE_3000012801	13.844692	26.121973	52.886315	19.059727	34.26311	49.649148	32.63749417
TMUE_3000012802	0	3.159393	0	0	2.631617	0	0.965168333
TMUE_3000012803	0	0	0	0	0	0	0
TMUE_3000012804	0	0	0	0	3.889842	0	0.648307
TMUE_3000012805	24.490751	15.853687	28.910765	5.624054	31.922303	29.71029	22.751975
TMUE_3000012806	0	0	62.479367	0	62.645899	0	20.854211
TMUE_3000012807	36.751875	32.754408	680.121193	57.059735	548.254049	461.601652	302.757152
TMUE_3000012808	17.645281	52.793129	221.600633	0	241.717899	283.457328	136.2023783
TMUE_3000012809	0	0	0	0	4.746019	0	0.791003167
TMUE_3000012810	4.063124	0	0	0	0	0.786073	0.8081995
TMUE_3000012811	0	0	0.386888	0	0	0	0.064481333
TMUE_3000012812	0	0	0	0	0	0	0
TMUE_3000012813	0	1.301056	0	0	0	1.164822	0.410979667
TMUE_3000012814	464.211589	194.852332	416.666479	178.542925	233.038707	427.792515	319.1840912
TMUE_3000012815	3961.019299	1326.086542	3272.825569	776.861189	3458.505938	3440.941215	2706.039959
TMUE_3000012816	0	0	10.038887	0.52778	3.64303	4.021208	3.038484167
TMUE_3000012817	38.11621	21.928114	61.627695	10.695526	72.422383	43.75706	41.424498
TMUE_3000012818	0	0	0	0	0	0	0
TMUE_3000012822	0	0	0	0	0	0	0
TMUE_3000012823	0	0	0	0	0	0	0
TMUE_3000012824	0	0	0	0	0	0	0
TMUE_3000012825	0	0	0	0	0	0	0
TMUE_3000012828	0	0	0	8.394723	0	0	1.3991205
TMUE_3000012830	0	0	0	0	0	0	0
TMUE_3000012831	0	0	0	0	0	0	0
TMUE_3000012833	0	0	0	0	0	0	0
TMUE_3000012835	0	0	0	0	0	0	0
TMUE_3000012836	0	0	0	0	0	0	0
TMUE_3000012837	2.088925	3.27828	1.903694	0	1.477581	0	1.45808
TMUE_3000012838	0	0	0	0	0	0	0
TMUE_3000012839	0	0	0	0	4.04887	4.319447	1.3947195
TMUE_3000012840	0	0	0	0	4.099963	0	0.683327167
TMUE_3000012841	0	0	0	0	0.874945	0	0.145824167
TMUE_3000012842	0	10.30035	0	0	0	0	1.716725
TMUE_3000012843	7.121292	4.102396	22.829929	3.639339	44.455628	36.019315	19.69464983
TMUE_3000012844	96.986231	13.721949	140.477038	24.290428	102.866068	75.630616	75.662055
TMUE_3000012845	0	0	0	0	0	0	0
TMUE_3000012846	9.444673	2.702545	30.240945	19.148519	71.334027	70.141275	33.83533067
TMUE_3000012847	152.490118	178.955062	156.146606	96.032248	167.036484	122.650011	145.5517548
TMUE_3000012848	6.70038	4.310964	3.447522	0	9.490671	0	3.9915895
TMUE_3000012849	0	0.583205	5.9805	1.082894	14.283992	13.978171	5.984793667
TMUE_3000012850	70.278256	34.865803	58.352496	22.447756	81.239727	56.636099	53.97002283
TMUE_3000012851	93.970484	53.318931	109.267849	45.268051	77.712702	87.433155	77.82852867
TMUE_3000012852	22.721819	0	23.20438	0	15.985981	8.593506	11.75094767
TMUE_3000012853	7.130853	4.612126	51.41697	20.720048	59.878759	35.92722	29.94766267
TMUE_3000012854	41.534315	23.441639	73.050609	15.825611	60.624202	9.046633	37.25383483
TMUE_3000012855	0	0	0	0	0	0	0
TMUE_3000012856	0	10.051464	32.155757	0	24.933921	17.883762	14.17081733
TMUE_3000012857	296.798256	113.841912	552.541855	125.705846	541.52702	446.420707	346.139266
TMUE_3000012858	0	7.09731	5.687444	0	1.469618	1.583034	2.639567667
TMUE_3000012859	160.465555	75.723263	81.973495	21.45965	129.185039	129.885594	99.78209933
TMUE_3000012860	17.096329	5.803064	551.149962	13.478126	735.313249	647.450103	328.3818055
TMUE_3000012861	180.132491	104.024678	185.45665	119.240038	248.577633	266.898866	184.0550593
TMUE_3000012862	16.427783	14.219534	76.200788	17.667802	91.139803	90.216723	50.97873883
TMUE_3000012863	17.230921	14.534488	27.374015	10.472952	24.269079	22.070001	19.32524267
TMUE_3000012865	3.551206	0.761092	45.697485	3.234489	50.895763	52.511426	26.10857683
TMUE_3000012866	0	22.518909	21.510494	20.284013	64.589383	46.548134	29.24182217
TMUE_3000012867	4.660338	8.023179	21.594686	0	28.026435	26.095946	14.73343067
TMUE_3000012868	0	2.325558	17.996815	3.620036	21.373342	28.778895	12.34910767
TMUE_3000012869	0	2.973844	7.136924	0	28.24824	3.988213	7.057870167
TMUE_3000012871	2.845505	14.670959	6.834581	13.863368	26.185107	26.284717	15.1140395
TMUE_3000012872	0	2.005795	6.398426	4.266443	6.594455	2.699581	3.660783333
TMUE_3000012873	1.46742	0.633409	5.039491	0	1.555998	5.128988	2.304217667
TMUE_3000012874	14.982227	14.441572	272.319665	31.81713	147.289287	160.539938	106.8983032
TMUE_3000012875	0	1.642971	20.091405	0.93315	85.568726	50.965336	26.533598
TMUE_3000012876	0	0	0	0	8.311307	0	1.385217833
TMUE_3000012877	10.146236	6.493237	30.468577	13.92095	16.583109	21.914363	16.58774533
TMUE_3000012878	49.518808	39.420987	58.229452	15.035033	57.625535	88.093306	51.32052017
TMUE_3000012879	11.143722	1.430315	38.012161	5.586676	34.975253	23.726231	19.14572633
TMUE_3000012880	5.240773	0	9.721563	3.859007	5.556611	3.055961	4.572319167
TMUE_3000012881	0	0	0	0	0	0	0
TMUE_3000012882	21.774029	13.692886	66.640038	19.438917	89.862496	80.200105	48.60141183
TMUE_3000012883	19.802233	9.91099	28.303031	0	14.023627	15.198346	14.5397045
TMUE_3000012884	22.263725	52.256033	18.931668	20.220392	11.799048	29.070165	25.7568385
TMUE_3000012885	25.953691	22.15435	8.815284	0	41.156464	0	16.3466315
TMUE_3000012886	610.263301	448.840494	562.795278	166.171287	578.252699	476.400944	473.7873338
TMUE_3000012887	55.680767	27.887472	122.044225	15.055383	160.982145	109.359087	81.8348465
TMUE_3000012888	0	12.730863	58.596064	6.761875	43.421983	69.662556	31.8622235
TMUE_3000012889	15.283845	2.173807	5.236528	0	7.226025	19.337538	8.209623833
TMUE_3000012890	0	0	0	0	0	0	0
TMUE_3000012891	3.289438	0	4.773062	1.124606	7.871764	8.292538	4.225234667
TMUE_3000012892	0	0	13.908398	0	48.087962	35.603578	16.26665633
TMUE_3000012893	0	0.946998	3.007689	0.448229	4.637757	10.248455	3.214854667
TMUE_3000012894	155.293961	79.095617	65.218456	36.303692	88.806776	66.578615	81.88285283
TMUE_3000012895	0	25.356948	27.907715	13.468654	34.068273	39.64527	23.40781
TMUE_3000012896	274.618485	214.662845	397.570976	92.317381	406.918566	476.400944	310.4148662
TMUE_3000012897	0	0	0	0	0	0	0
TMUE_3000012898	0	0	0	0	0	22.13296	3.688826667
TMUE_3000012899	0	0	0	0	7.779684	0	1.296614
TMUE_3000012900	0	0	0	0	0	0	0
TMUE_3000012901	0	0.986203	3.527715	1.399871	0.806405	0.888225	1.268069833
TMUE_3000012902	0.932549	0.403259	6.407375	0	12.518719	9.812821	5.012453833
TMUE_3000012903	22.194926	25.038285	33.320061	15.210903	26.510552	33.117572	25.8987165
TMUE_3000012904	1374.42333	797.16188	1925.473686	297.574368	1915.273526	1385.210946	1282.519623
TMUE_3000012905	7.839225	0	44.407288	1.197969	43.661334	46.27851	23.89738767
TMUE_3000012906	245.606093	0	434.499403	44.656851	302.624795	326.045951	225.5721822
TMUE_3000012907	0	4.63991	0	0	0	0.695046	0.889159333
TMUE_3000012908	32.639468	2.811041	47.057657	10.631144	51.565856	28.599253	28.88406983
TMUE_3000012909	115.6509	61.618002	95.190994	26.018691	147.913529	125.963568	95.392614
TMUE_3000012910	0	0	18.315713	0	26.603305	14.042371	9.826898167
TMUE_3000012911	92.270868	38.618536	103.561691	47.150229	119.997778	122.177612	87.296119
TMUE_3000012912	0	0	0	33.450901	0	0	5.575150167
TMUE_3000012913	208.820423	66.777425	171.679282	0	153.387973	164.312861	127.4963273
TMUE_3000012914	103.814765	5.538588	113.183324	39.361111	147.800488	132.690062	90.39805633
TMUE_3000012915	124.587925	36.674802	36.046064	16.526323	63.450297	38.701168	52.66442983
TMUE_3000012916	15.35484	4.218759	36.914335	5.131761	19.240652	46.643292	21.2506065
TMUE_3000012917	5.569414	0	7.627027	6.715959	7.898378	10.53915	6.391654667
TMUE_3000012918	10.515274	17.505113	35.079552	11.96008	39.291824	34.995289	24.89118867
TMUE_3000012919	0	0	0.989026	0	23.465436	3.32746	4.630320333
TMUE_3000012920	4.247795	0	7.780517	0.867497	16.014129	9.901383	6.4685535
TMUE_3000012921	105.767622	80.903599	108.815167	38.958709	99.029251	99.725289	88.86660617
TMUE_3000012922	5.89899	16.468635	35.419451	16.15923	48.025477	63.529463	30.91687433
TMUE_3000012923	18.636827	15.346039	33.16073	10.368036	22.761077	19.053169	19.88764633
TMUE_3000012924	50.463284	32.210616	60.404694	7.596001	42.473452	23.789937	36.15633067
TMUE_3000012925	7.420693	6.715379	14.834783	8.706723	16.20151	26.072489	13.32526283
TMUE_3000012926	0	0	51.612942	16.094738	28.357691	36.634398	22.11662817
TMUE_3000012927	0	0	0	0	0	5.754082	0.959013667
TMUE_3000012928	0	0	0	0	23.339051	0	3.889841833
TMUE_3000012929	17.148098	14.667074	22.064396	12.979096	31.904823	27.795682	21.09319483
TMUE_3000012930	25.671132	3.685288	31.57768	11.760111	40.858035	43.839696	26.23199033
TMUE_3000012931	37.132342	17.373507	32.421052	20.5124	93.24008	22.011477	37.115143
TMUE_3000012932	6.932942	5.893445	54.447591	0	66.276982	46.91602	30.07783
TMUE_3000012933	26.485291	6.86883	42.943429	8.450578	35.558818	33.415385	25.6203885
TMUE_3000012934	0	0	0	0	5.280074	0	0.880012333
TMUE_3000012935	434.238043	105.323293	325.493217	83.906429	330.822463	304.221614	264.0008432
TMUE_3000012936	17.844971	0.481993	9.194661	1.368365	10.245945	6.946294	7.6803715
TMUE_3000012937	0	17.908106	8.611404	10.143574	25.219502	20.768272	13.775143
TMUE_3000012938	8.567275	3.24598	11.775797	1.975663	11.534215	11.507447	8.101062833
TMUE_3000012939	14.660757	26.704882	81.109126	14.956901	75.437491	49.292844	43.69366683
TMUE_3000012940	77.640352	37.642599	47.473683	26.66612	89.653923	58.265674	56.22372517
TMUE_3000012941	37.538764	13.754019	109.55161	28.692846	84.287197	52.342428	54.361144
TMUE_3000012942	0	1.481202	17.268786	1.401664	43.198256	25.791437	14.85689083
TMUE_3000012943	0	0	2.410639	0	2.479845	0.91029	0.966795667
TMUE_3000012944	150.320191	106.726219	230.247221	45.625314	201.626242	147.023258	146.9280742
TMUE_3000012945	0	0.89561	3.743229	0	9.014303	4.454249	3.0178985
TMUE_3000012946	1.772038	0	3.650673	1.084047	4.385653	3.434094	2.387750833
TMUE_3000012947	116.046377	76.49026	146.361699	47.746133	145.883503	173.994424	117.7537327
TMUE_3000012948	7.996056	5.1344	28.790553	7.27077	29.749244	39.719297	19.77672
TMUE_3000012949	28.879819	16.643514	130.069391	15.09448	173.462941	125.361672	81.58530283
TMUE_3000012950	0	0	0	0	0	5.622923	0.937153833
TMUE_3000012951	0	0	0	0	0	0	0
TMUE_3000012952	0	0	5.820713	1.225651	8.444234	4.089017	3.263269167
TMUE_3000012953	2912.325016	1444.534314	2087.831248	889.062971	2324.097785	1936.324376	1932.362618
TMUE_3000012954	40.462494	7.16965	47.382037	15.975799	87.14426	47.780792	40.98583867
TMUE_3000012955	50.30856	41.942966	109.657946	18.01381	80.659226	84.224114	64.134437
TMUE_3000012956	1818.057372	879.002721	1711.504119	456.472349	1358.032162	1342.835615	1260.984056
TMUE_3000012957	2.891849	0	22.821561	0	18.424244	15.57778	9.952572333
TMUE_3000012958	298.724191	76.782588	303.679266	96.934535	371.512323	245.07857	232.1185788
TMUE_3000012959	35.997199	72.604405	284.991088	108.319799	308.487804	191.584285	166.99743
TMUE_3000012960	16.916218	0.800908	26.270022	3.399485	38.275162	55.460306	23.52035017
TMUE_3000012961	408.552218	143.599454	330.473356	80.191088	263.6605	236.522182	243.833133
TMUE_3000012962	105.044761	106.778927	117.374288	14.886179	178.505025	104.912682	104.5836437
TMUE_3000012963	84.607698	75.775787	75.338973	0	137.474214	95.664963	78.14360583
TMUE_3000012964	13.799841	11.910696	19.482618	11.267409	34.68748	24.999315	19.35789317
TMUE_3000012965	0	0	17.092922	1.387448	15.584519	14.966181	8.171845
TMUE_3000012966	1206.357044	797.807452	1379.976582	354.718661	1217.317618	1853.190823	1134.894697
TMUE_3000012967	0	0	0	0	0	0	0
TMUE_3000012968	23.47022	2.004748	3.216965	0	28.285708	10.713603	11.281874
TMUE_3000012969	131.48886	61.538294	77.482142	44.815616	115.025268	84.716527	85.84445117
TMUE_3000012970	0	0	0	0	0	0	0
TMUE_3000012971	4.438936	18.704091	36.976074	3.403887	38.03392	27.64726	21.534028
TMUE_3000012972	34.247331	24.919053	42.490673	14.452043	54.068319	47.720963	36.316397
TMUE_3000012973	0	0	11.526561	1.140537	4.616417	7.224521	4.084672667
TMUE_3000012974	0	0	18.64321	66.901801	153.928767	20.995327	43.4115175
TMUE_3000012975	0	5.609154	15.770749	0	21.450065	12.115714	9.157613667
TMUE_3000012976	371.986227	296.869538	373.256897	203.364094	373.25442	349.952064	328.1138733
TMUE_3000012977	103.063543	72.548958	56.495414	40.441449	47.512046	58.660173	63.12026383
TMUE_3000012978	153.882715	88.251728	165.391189	51.227165	274.674239	148.843209	147.0450408
TMUE_3000012979	0	0	6.504701	0	2.687938	0	1.5321065
TMUE_3000012980	11.492024	2.448392	7.867823	0	18.336309	2.173109	7.052942833
TMUE_3000012981	15.327012	15.28224	18.628725	5.784469	11.66493	12.386074	13.17890833
TMUE_3000012982	0	1.14959	0	0	1.892578	0	0.507028
TMUE_3000012983	866.47724	250.056843	493.580885	295.990135	275.479526	395.789886	429.5624192
TMUE_3000012984	0	25.313775	0	29.900739	3.502868	7.401471	11.01980883
TMUE_3000012985	0	0	0	0	0	0	0
TMUE_3000012986	2.822859	9.749683	122.638575	19.024617	100.767314	85.541656	56.75745067
TMUE_3000012987	0	0	0	0	0	0	0
TMUE_3000012988	3.594339	0	8.628966	4.364248	7.638529	12.390484	6.102761
TMUE_3000012989	0	0	0	0	0	0	0
TMUE_3000012990	213.683645	103.63837	331.054441	64.374329	279.859979	199.567066	198.696305
TMUE_3000012991	14.036385	7.521734	3.610683	0	1.242798	4.034433	5.074338833
TMUE_3000012993	65.407103	63.54735	73.161251	56.288477	79.271269	69.805016	67.913411
TMUE_3000012994	30.781049	10.484006	22.808879	9.917051	11.454023	16.34195	16.964493
TMUE_3000012995	0	0	0	1.46793	1.702355	0	0.528380833
TMUE_3000012996	0	0	0	0	0	0	0
TMUE_3000012997	0	0	0	0	0	0	0
TMUE_3000012998	0	0	0	0	0	11.881583	1.980263833
TMUE_3000012999	0	0	0	0	0	0	0
TMUE_3000013000	0	0	0	0	0	0	0
TMUE_3000013001	0	0	0	0	0	1.222068	0.203678
TMUE_3000013002	0	0	0	0	6.822103	7.287088	2.351531833
TMUE_3000013003	0	0	4.985486	0	15.864181	11.159796	5.3349105
TMUE_3000013004	18.889047	6.865331	8.047463	7.891401	12.542879	4.716873	9.825499
TMUE_3000013005	0	1.68909	10.765403	2.395938	0	6.827977	3.613068
TMUE_3000013006	18.417543	39.457866	68.217318	17.884833	32.621831	19.742349	32.72362333
TMUE_3000013007	30.121448	1.368073	27.220245	7.764767	21.855979	4.306452	15.439494
TMUE_3000013008	30.670465	7.530131	3.702279	6.618547	11.12661	17.456891	12.8508205
TMUE_3000013009	0	0	3.084825	0	0.529177	0	0.602333667
TMUE_3000013010	9.028458	0	4.130114	0	1.06533	0	2.370650333
TMUE_3000013011	0	0	0	0	0	0	0
TMUE_3000013012	6.230169	0	2.137374	0	0	1.196859	1.594067
TMUE_3000013013	75.925731	32.415755	154.803455	38.39152	111.567884	103.757213	86.143593
TMUE_3000013014	0	0.648338	4.127006	3.680025	2.654853	1.16651	2.046122
TMUE_3000013015	0	0	0	0	0.918549	0	0.1530915
TMUE_3000013016	174.127936	84.493507	155.472838	34.916192	149.550031	173.748759	128.7182105
TMUE_3000013017	43.242695	19.591274	43.556312	18.540783	53.607195	50.642648	38.19681783
TMUE_3000013018	26.988427	35.72645	27.746287	9.775704	43.595519	56.355366	33.3646255
TMUE_3000013019	0	10.944907	14.643822	0	15.188863	9.63834	8.402655333
TMUE_3000013021	0	0	49.92177	5.697001	106.40851	32.988604	32.5026475
TMUE_3000013022	0	3.1844	2.557821	0	13.263683	2.811462	3.636227667
TMUE_3000013023	21.478694	14.320763	25.826463	3.297065	18.968661	7.675122	15.261128
TMUE_3000013024	120.275148	58.552804	72.514915	47.739715	98.464438	52.240134	74.96452567
TMUE_3000013025	11.368632	4.020895	15.621375	1.268444	21.908603	11.270525	10.90974567
TMUE_3000013026	8.829838	1.887186	1.51334	0	3.129277	5.047183	3.401137333
TMUE_3000013027	93.861318	18.246975	54.121133	7.750692	42.336215	17.901453	39.03629767
TMUE_3000013028	0	0	3.337885	0	1.145402	0	0.7472145
TMUE_3000013029	4.313125	6.532601	26.921834	5.300594	46.970614	24.968927	19.16794917
TMUE_3000013030	7.776215	13.463506	7.570467	8.762784	13.960479	7.007968	9.756903167
TMUE_3000013031	7.121348	4.073712	2.613498	0	3.574797	5.126229	3.751597333
TMUE_3000013033	14.319149	0	14.377714	7.433063	19.848191	0	9.329686167
TMUE_3000013034	0	3.368332	8.064836	9.550612	5.456973	10.105491	6.091040667
TMUE_3000013035	285.507097	80.122331	110.716803	0	80.539864	121.175095	113.0101983
TMUE_3000013036	128.769277	38.980816	70.198785	15.813911	68.43006	57.916239	63.35151467
TMUE_3000013041	0	0	11.353066	2.193637	12.935815	13.578683	6.676866833
TMUE_3000013045	0	0	0	0	0	0	0
TMUE_3000013046	0	0	0	0	0	0	0
TMUE_3000013047	0	0	0	0	0	0	0
TMUE_3000013048	5.514267	5.316797	11.703701	17.394896	20.662968	9.051717	11.607391
TMUE_3000013049	0	0	0	0	0	0	0
TMUE_3000013050	0	0	0	0	0	0	0
TMUE_3000013051	294.303348	87.690133	143.624487	59.202046	97.098197	102.579004	130.7495358
TMUE_3000013052	132.79993	28.389868	163.347349	60.405695	140.029838	43.357146	94.72163767
TMUE_3000013053	38.881464	26.976485	21.503562	13.192809	26.740344	17.537123	24.13863117
TMUE_3000013054	22.523258	4.85436	7.088634	5.738569	9.291502	10.177694	9.9456695
TMUE_3000013055	31.190031	16.40614	3.579017	10.270503	14.407568	29.220994	17.5123755
TMUE_3000013056	172.976539	42.175359	239.247667	74.896789	265.737654	313.006281	184.6733815
TMUE_3000013057	330.349905	144.832783	245.677094	94.103197	345.523131	287.467316	241.325571
TMUE_3000013058	12.700833	2.194373	1.308699	1.557238	8.078925	3.457216	4.882880667
TMUE_3000013059	0	0	2.882986	0	0	0	0.480497667
TMUE_3000013060	60.971213	26.301	20.993564	0	43.232936	142.313562	48.9687125
TMUE_3000013061	16.484249	16.215268	50.921432	12.933791	36.655223	54.555692	31.29427583
TMUE_3000013062	0	0	0	0	0	0	0
TMUE_3000013063	7.53427	0.542412	15.09552	3.07942	5.768674	10.255254	7.045925
TMUE_3000013064	18.056917	0	5.162642	0	9.58797	1.157079	5.660768
TMUE_3000013065	16.110725	5.134832	27.67496	5.207476	23.961842	13.556438	15.27437883
TMUE_3000013066	0	6.261992	4.981902	0.88863	12.818122	3.380587	4.721872167
TMUE_3000013067	22.00973	7.859368	26.419713	13.359044	31.187241	16.853873	19.61482817
TMUE_3000013068	70.088938	47.567349	78.013816	29.839841	135.965118	95.971496	76.241093
TMUE_3000013069	22.98199	9.204407	20.762672	8.886539	34.577359	12.944325	18.22621533
TMUE_3000013070	0	0	0	0	0	0	0
TMUE_3000013071	21.587566	1.747863	8.34105	4.134296	10.013494	12.060977	9.647541
TMUE_3000013072	46.726204	40.142039	80.048512	19.557645	101.302168	78.642992	61.06992667
TMUE_3000013073	236.309097	192.166695	202.908605	54.555561	326.097008	193.141985	200.8631585
TMUE_3000013074	17.83969	19.051498	31.001557	6.439246	32.626894	13.485827	20.07411867
TMUE_3000013075	10.213805	4.351499	38.265336	0	25.282514	19.07437	16.19792067
TMUE_3000013076	26.218898	28.883143	10.276214	13.635913	29.192471	14.333923	20.423427
TMUE_3000013078	28.094432	0	5.305485	7.913294	8.103646	12.731987	10.35814067
TMUE_3000013079	0	0	0	0	0	0	0
TMUE_3000013080	0	0	0	0	1.950482	0	0.325080333
TMUE_3000013081	0	0	0	0	5.354192	0	0.892365333
TMUE_3000013082	8.675423	6.882593	45.208179	7.551849	55.409546	43.167629	27.81586983
TMUE_3000013083	149.501949	79.434187	314.911472	56.288477	227.904897	174.512541	167.0922538
TMUE_3000013084	9.82338	9.017785	8.857027	8.281966	40.787743	26.747017	17.25248633
TMUE_3000013085	22.277658	4.746605	3.813513	0	1.974594	2.10783	5.820033333
